County,Year,Deaths,Crude Rate,Age Adjusted Rate,Days_PM25_fraction,Unhealthy_fraction,VeryUnhealthy_fraction,Hazardous_fraction,Max_AQI,Median_AQI
"Pima County, AZ",2002.0,451.0,51.6,46.3,0.2082191780821917,0.0027397260273972,0.0,0.0,161,51
"Pima County, AZ",2003.0,477.0,53.8,48.0,0.1945205479452054,0.0027397260273972,0.0,0.0,154,54
"Pima County, AZ",2004.0,461.0,51.1,45.3,0.1612021857923497,0.0,0.0,0.0,115,48
"Pima County, AZ",2005.0,482.0,52.4,45.5,0.1452054794520547,0.0054794520547945,0.0,0.0,154,51
"Pima County, AZ",2006.0,474.0,50.4,43.5,0.0958904109589041,0.0,0.0,0.0,143,50
"Pima County, AZ",2007.0,463.0,48.4,41.4,0.147945205479452,0.0,0.0,0.0,127,52
"Pinal County, AZ",1999.0,93.0,53.6,44.1,1.0,0.0,0.0,0.0,70,42
"Pinal County, AZ",2000.0,114.0,63.4,52.1,1.0,0.0,0.0,0.0,123,43
"Pinal County, AZ",2001.0,89.0,47.4,39.0,0.3228699551569506,0.0,0.0,0.0,147,52
"Pinal County, AZ",2002.0,119.0,60.4,53.9,0.0465753424657534,0.0027397260273972,0.0,0.0,199,51
"Pinal County, AZ",2003.0,123.0,59.2,50.9,0.0575342465753424,0.0136986301369863,0.0,0.0,172,58
"Pinal County, AZ",2004.0,105.0,47.8,41.3,0.0628415300546448,0.0,0.0,0.0,122,48
"Pinal County, AZ",2005.0,148.0,62.8,54.2,0.0328767123287671,0.0054794520547945,0.0,0.0,177,51
"Pinal County, AZ",2006.0,143.0,52.7,48.1,0.0054794520547945,0.2520547945205479,0.0602739726027397,0.1013698630136986,1027,132
"Pinal County, AZ",2007.0,137.0,44.7,41.9,0.0465753424657534,0.1342465753424657,0.0520547945205479,0.0657534246575342,2332,108
"Santa Cruz County, AZ",1999.0,10.0,,,0.7796610169491526,0.0,0.0,0.0,135,55
"Santa Cruz County, AZ",2001.0,14.0,,,0.8253968253968254,0.0,0.0,0.0,130,53
"Santa Cruz County, AZ",2002.0,14.0,,,0.7868852459016393,0.0,0.0,0.0,117,54
"Santa Cruz County, AZ",2003.0,15.0,,,0.9016393442622952,0.0,0.0,0.0,115,52
"Santa Cruz County, AZ",2005.0,11.0,,,0.1414473684210526,0.0296052631578947,0.0,0.0,199,51
"Santa Cruz County, AZ",2007.0,17.0,,,0.0921787709497206,0.0,0.0,0.0,140,52
"Yavapai County, AZ",1999.0,125.0,76.7,46.8,0.0,0.0070921985815602,0.0,0.0,159,61
"Yavapai County, AZ",2000.0,134.0,80.0,50.5,0.0141242937853107,0.0028248587570621,0.0,0.0,151,48
"Yavapai County, AZ",2001.0,123.0,71.2,45.3,0.0632911392405063,0.0,0.0,0.0,122,50
"Yavapai County, AZ",2002.0,150.0,84.6,52.7,0.1634980988593156,0.0152091254752851,0.0,0.0,166,54
"Yavapai County, AZ",2003.0,161.0,88.4,54.4,0.1939163498098859,0.0,0.0,0.0,100,49
"Yavapai County, AZ",2004.0,152.0,80.9,49.1,0.1937984496124031,0.0,0.0,0.0,140,49
"Yavapai County, AZ",2005.0,126.0,64.5,39.0,0.5379746835443038,0.0,0.0,0.0,119,24
"Yavapai County, AZ",2006.0,144.0,70.6,41.5,0.8548387096774194,0.0,0.0,0.0,51,18
"Yavapai County, AZ",2007.0,141.0,67.5,40.2,0.8166666666666667,0.0,0.0,0.0,82,21
"Yuma County, AZ",1999.0,76.0,48.8,42.0,0.0,0.0040983606557377,0.0,0.0,154,42
"Yuma County, AZ",2000.0,72.0,45.0,36.9,0.0,0.0,0.0,0.0,93,38
"Yuma County, AZ",2001.0,68.0,41.8,37.7,0.0,0.0,0.0,0.0,140,40
"Yuma County, AZ",2002.0,71.0,42.9,38.0,0.0,0.0,0.0,0.0,108,41
"Yuma County, AZ",2003.0,89.0,53.0,46.9,0.0,0.0044444444444444,0.0,0.0,164,44
"Yuma County, AZ",2004.0,100.0,57.9,48.2,0.0,0.0,0.0,0.0,115,43
"Yuma County, AZ",2005.0,88.0,49.2,43.4,0.0,0.0,0.0,0.0,140,46
"Yuma County, AZ",2006.0,86.0,46.8,41.2,0.0,0.0,0.0,0.0,146,50
"Yuma County, AZ",2007.0,86.0,45.9,38.8,0.0,0.0082191780821917,0.0,0.0,198,48
"Arkansas County, AR",1999.0,17.0,,,1.0,0.0,0.0,0.0,104,70
"Arkansas County, AR",2000.0,13.0,,,1.0,0.0,0.0,0.0,101,61
"Arkansas County, AR",2001.0,23.0,111.7,91.1,1.0,0.0,0.0,0.0,94,57
"Arkansas County, AR",2002.0,25.0,122.8,98.9,1.0,0.0,0.0,0.0,105,52
"Arkansas County, AR",2003.0,23.0,115.1,91.6,1.0,0.0,0.0,0.0,98,56
"Arkansas County, AR",2004.0,12.0,,,1.0,0.0,0.0,0.0,97,54
"Arkansas County, AR",2005.0,19.0,,,1.0,0.0,0.0,0.0,128,58
"Arkansas County, AR",2006.0,17.0,,,1.0,0.0,0.0,0.0,94,55
"Arkansas County, AR",2007.0,16.0,,,1.0,0.0,0.0,0.0,98,55
"Ashley County, AR",1999.0,22.0,90.7,83.2,1.0,0.0,0.0,0.0,93,69
"Ashley County, AR",2000.0,19.0,,,1.0,0.0,0.0,0.0,108,61
"Ashley County, AR",2001.0,18.0,,,1.0,0.0,0.0,0.0,98,58
"Ashley County, AR",2002.0,19.0,,,1.0,0.0,0.0,0.0,118,53
"Ashley County, AR",2003.0,17.0,,,1.0,0.0,0.0,0.0,91,56
"Ashley County, AR",2004.0,18.0,,,1.0,0.0,0.0,0.0,85,53
"Ashley County, AR",2005.0,14.0,,,1.0,0.0,0.0,0.0,120,60
"Ashley County, AR",2006.0,16.0,,,1.0,0.0,0.0,0.0,99,58
"Ashley County, AR",2007.0,20.0,90.0,71.0,1.0,0.0,0.0,0.0,90,54
"Clark County, AR",1999.0,21.0,89.4,83.1,0.0,0.0172910662824207,0.0,0.0,174,41
"Clark County, AR",2000.0,15.0,,,0.0,0.0,0.0,0.0,147,39
"Clark County, AR",2001.0,17.0,,,0.0,0.0,0.0,0.0,133,40
"Clark County, AR",2002.0,11.0,,,0.0,0.0082417582417582,0.0,0.0,161,36
"Clark County, AR",2003.0,14.0,,,0.0,0.0,0.0,0.0,126,35
"Clark County, AR",2004.0,12.0,,,0.0,0.0028735632183908,0.0,0.0,154,33
"Clark County, AR",2005.0,18.0,,,0.0,0.0,0.0,0.0,119,40
"Clark County, AR",2006.0,13.0,,,0.0,0.0,0.0,0.0,100,35
"Clark County, AR",2007.0,19.0,,,0.0,0.0,0.0,0.0,129,33
"Craighead County, AR",1999.0,51.0,62.9,67.0,1.0,0.0,0.0,0.0,112,64
"Craighead County, AR",2000.0,47.0,57.2,60.2,1.0,0.0,0.0,0.0,91,60
"Craighead County, AR",2001.0,63.0,75.7,79.6,1.0,0.0,0.0,0.0,99,57
"Craighead County, AR",2002.0,59.0,70.3,75.4,1.0,0.0,0.0,0.0,96,52
"Craighead County, AR",2003.0,42.0,49.4,52.4,1.0,0.0,0.0,0.0,102,56
"Crittenden County, AR",1999.0,34.0,67.3,82.4,0.0794520547945205,0.0328767123287671,0.0,0.0,197,44
"Crittenden County, AR",2000.0,40.0,78.6,93.7,0.1775956284153005,0.0191256830601092,0.0,0.0,177,44
"Crittenden County, AR",2001.0,32.0,62.8,74.8,0.1890410958904109,0.0246575342465753,0.0,0.0,192,46
"Crittenden County, AR",2002.0,42.0,83.0,99.3,0.2164383561643835,0.0164383561643835,0.0054794520547945,0.0,202,41
"Crittenden County, AR",2003.0,31.0,61.7,73.2,0.1652892561983471,0.0055096418732782,0.0027548209366391,0.0,203,43
"Crittenden County, AR",2004.0,38.0,75.6,87.2,0.2377049180327868,0.0,0.0,0.0,140,42
"Crittenden County, AR",2005.0,31.0,61.7,73.5,0.2027397260273972,0.0191780821917808,0.0027397260273972,0.0,202,48
"Crittenden County, AR",2006.0,38.0,75.5,86.1,0.210958904109589,0.010958904109589,0.0,0.0,195,45
"Crittenden County, AR",2007.0,29.0,57.5,64.8,0.2273972602739726,0.0082191780821917,0.0,0.0,177,45
"Faulkner County, AR",2000.0,42.0,48.8,62.4,1.0,0.0,0.0,0.0,86,61
"Faulkner County, AR",2001.0,39.0,43.9,54.6,1.0,0.0,0.0,0.0,96,57
"Faulkner County, AR",2002.0,47.0,51.9,63.9,1.0,0.0,0.0,0.0,92,54
"Faulkner County, AR",2003.0,45.0,48.1,58.7,1.0,0.0,0.0,0.0,108,58
"Faulkner County, AR",2004.0,59.0,61.4,75.7,1.0,0.0,0.0,0.0,86,55
"Faulkner County, AR",2005.0,76.0,76.6,93.8,1.0,0.0,0.0,0.0,133,57
"Faulkner County, AR",2006.0,63.0,61.2,73.4,1.0,0.0,0.0,0.0,90,55
"Faulkner County, AR",2007.0,54.0,51.1,61.4,1.0,0.0,0.0,0.0,91,54
"Garland County, AR",1999.0,79.0,90.6,59.2,1.0,0.0,0.0,0.0,78,56
"Garland County, AR",2000.0,63.0,71.5,46.5,1.0,0.0,0.0,0.0,99,57
"Garland County, AR",2001.0,89.0,100.0,65.1,1.0,0.0,0.0,0.0,92,59
"Garland County, AR",2002.0,118.0,131.7,87.2,1.0,0.0,0.0,0.0,93,48
"Garland County, AR",2003.0,106.0,117.1,78.1,1.0,0.0,0.0,0.0,85,55
"Garland County, AR",2004.0,103.0,113.1,73.1,1.0,0.0,0.0,0.0,89,53
"Garland County, AR",2005.0,90.0,97.7,63.6,1.0,0.0,0.0,0.0,111,57
"Garland County, AR",2006.0,81.0,86.1,55.1,1.0,0.0,0.0,0.0,91,55
"Garland County, AR",2007.0,88.0,92.9,61.8,1.0,0.0,0.0,0.0,100,55
"Jackson County, AR",2006.0,18.0,,,1.0,0.0,0.0,0.0,86,52
"Jackson County, AR",2007.0,20.0,110.5,84.7,1.0,0.0,0.0,0.0,106,55
"Jefferson County, AR",1999.0,57.0,67.7,67.4,1.0,0.0,0.0,0.0,89,58
"Jefferson County, AR",2000.0,60.0,71.2,70.1,1.0,0.0,0.0,0.0,84,61
"Jefferson County, AR",2001.0,58.0,69.6,68.7,1.0,0.0,0.0,0.0,96,59
"Jefferson County, AR",2002.0,61.0,73.7,70.7,1.0,0.0,0.0,0.0,108,55
"Jefferson County, AR",2003.0,55.0,66.9,65.0,1.0,0.0,0.0,0.0,100,56
"Marion County, AR",1999.0,18.0,,,1.0,0.0,0.0,0.0,77,54
"Marion County, AR",2000.0,14.0,,,1.0,0.0,0.0,0.0,79,53
"Marion County, AR",2001.0,15.0,,,1.0,0.0,0.0,0.0,76,42
"Marion County, AR",2002.0,23.0,142.4,91.0,1.0,0.0,0.0,0.0,78,47
"Marion County, AR",2003.0,12.0,,,1.0,0.0,0.0,0.0,68,47
"Miller County, AR",1999.0,31.0,76.7,74.3,1.0,0.0,0.0,0.0,98,56
"Miller County, AR",2000.0,34.0,84.1,82.0,1.0,0.0,0.0,0.0,92,57
"Miller County, AR",2001.0,19.0,,,1.0,0.0,0.0,0.0,91,59
"Miller County, AR",2002.0,37.0,90.4,85.8,1.0,0.0,0.0,0.0,116,55
"Miller County, AR",2003.0,26.0,62.8,59.7,1.0,0.0,0.0,0.0,80,55
"Mississippi County, AR",2000.0,38.0,73.1,76.1,1.0,0.0,0.0,0.0,88,62
"Mississippi County, AR",2001.0,46.0,90.2,93.8,1.0,0.0,0.0,0.0,97,56
"Mississippi County, AR",2002.0,43.0,86.1,88.2,1.0,0.0,0.0,0.0,102,53
"Mississippi County, AR",2003.0,30.0,61.8,60.8,1.0,0.0,0.0,0.0,90,54
"Mississippi County, AR",2004.0,39.0,81.6,79.3,1.0,0.0,0.0,0.0,86,53
"Mississippi County, AR",2005.0,36.0,76.0,74.0,1.0,0.0,0.0,0.0,112,59
"Montgomery County, AR",2002.0,10.0,,,0.0,0.0,0.0,0.0,126,33
"Newton County, AR",1999.0,11.0,,,0.132183908045977,0.0028735632183908,0.0,0.0,154,46
"Newton County, AR",2001.0,13.0,,,0.134453781512605,0.0,0.0,0.0,136,43
"Newton County, AR",2004.0,10.0,,,0.1305555555555555,0.0,0.0,0.0,133,41
"Phillips County, AR",1999.0,23.0,85.8,87.5,1.0,0.0,0.0,0.0,93,60
"Phillips County, AR",2000.0,25.0,94.5,92.7,1.0,0.0,0.0,0.0,99,59
"Phillips County, AR",2001.0,19.0,,,1.0,0.0,0.0,0.0,107,56
"Phillips County, AR",2002.0,14.0,,,1.0,0.0,0.0,0.0,98,53
"Phillips County, AR",2003.0,16.0,,,1.0,0.0,0.0,0.0,107,56
"Phillips County, AR",2004.0,23.0,95.1,84.0,1.0,0.0,0.0,0.0,89,53
"Phillips County, AR",2005.0,25.0,104.4,91.9,1.0,0.0,0.0,0.0,119,57
"Phillips County, AR",2006.0,26.0,111.9,100.2,1.0,0.0,0.0,0.0,90,54
"Phillips County, AR",2007.0,19.0,,,1.0,0.0,0.0,0.0,103,55
"Polk County, AR",1999.0,17.0,,,1.0,0.0,0.0,0.0,74,55
"Polk County, AR",2000.0,19.0,,,1.0,0.0,0.0,0.0,87,57
"Polk County, AR",2001.0,19.0,,,1.0,0.0,0.0,0.0,86,55
"Polk County, AR",2002.0,23.0,113.6,83.0,1.0,0.0,0.0,0.0,98,52
"Polk County, AR",2003.0,24.0,118.8,86.8,1.0,0.0,0.0,0.0,84,53
"Polk County, AR",2004.0,19.0,,,0.6608187134502924,0.0,0.0,0.0,80,45
"Polk County, AR",2005.0,12.0,,,0.2301369863013698,0.0,0.0,0.0,129,44
"Polk County, AR",2006.0,18.0,,,0.1890410958904109,0.0,0.0,0.0,122,48
"Polk County, AR",2007.0,18.0,,,0.2225274725274725,0.0054945054945054,0.0,0.0,166,46
"Pope County, AR",1999.0,39.0,71.8,72.6,1.0,0.0,0.0,0.0,104,65
"Pope County, AR",2000.0,35.0,64.3,64.3,1.0,0.0,0.0,0.0,105,61
"Pope County, AR",2001.0,39.0,70.9,70.3,1.0,0.0,0.0,0.0,88,56
"Pope County, AR",2002.0,42.0,75.8,74.7,1.0,0.0,0.0,0.0,92,54
"Pope County, AR",2003.0,38.0,68.3,66.7,1.0,0.0,0.0,0.0,90,56
"Pope County, AR",2004.0,33.0,58.3,57.9,1.0,0.0,0.0,0.0,99,53
"Pope County, AR",2005.0,36.0,62.6,59.7,1.0,0.0,0.0,0.0,99,59
"Pope County, AR",2006.0,38.0,64.6,64.0,1.0,0.0,0.0,0.0,85,55
"Pope County, AR",2007.0,43.0,71.9,70.3,1.0,0.0,0.0,0.0,104,56
"Pulaski County, AR",1999.0,233.0,64.7,69.7,0.3123287671232876,0.010958904109589,0.0,0.0,182,50
"Pulaski County, AR",2000.0,225.0,62.2,66.6,0.7213114754098361,0.0382513661202185,0.0,0.0,200,66
"Pulaski County, AR",2001.0,247.0,68.1,72.0,0.7315068493150685,0.010958904109589,0.0,0.0,156,63
"Pulaski County, AR",2002.0,225.0,61.8,65.7,0.7123287671232876,0.0273972602739726,0.0,0.0,164,58
"Pulaski County, AR",2003.0,221.0,60.5,63.1,0.8164383561643835,0.0027397260273972,0.0,0.0,151,61
"Pulaski County, AR",2004.0,223.0,60.8,62.9,0.7978142076502732,0.0027322404371584,0.0,0.0,151,58
"Pulaski County, AR",2005.0,247.0,67.1,68.8,0.6684931506849315,0.010958904109589,0.0,0.0,169,63
"Pulaski County, AR",2006.0,238.0,64.0,64.5,0.7479452054794521,0.0164383561643835,0.0,0.0,166,59
"Pulaski County, AR",2007.0,191.0,51.2,51.8,0.7726027397260274,0.0082191780821917,0.0027397260273972,0.0,259,59
"Sebastian County, AR",1999.0,79.0,69.7,67.8,1.0,0.0,0.0,0.0,86,59
"Sebastian County, AR",2000.0,88.0,76.5,74.5,1.0,0.0,0.0,0.0,92,58
"Sebastian County, AR",2001.0,79.0,67.8,66.4,1.0,0.0,0.0,0.0,90,58
"Sebastian County, AR",2002.0,85.0,72.5,70.7,1.0,0.0,0.0,0.0,87,56
"Sebastian County, AR",2003.0,70.0,59.5,57.9,1.0,0.0,0.0,0.0,89,54
"Sebastian County, AR",2004.0,100.0,84.6,82.1,1.0,0.0,0.0,0.0,92,56
"Sebastian County, AR",2005.0,99.0,82.9,79.7,1.0,0.0,0.0,0.0,107,59
"Sebastian County, AR",2006.0,91.0,74.9,71.5,1.0,0.0,0.0,0.0,86,54
"Sebastian County, AR",2007.0,94.0,76.5,72.6,1.0,0.0,0.0,0.0,98,54
"Union County, AR",1999.0,39.0,85.3,72.6,1.0,0.0,0.0,0.0,80,59
"Union County, AR",2000.0,47.0,103.0,86.8,1.0,0.0,0.0,0.0,101,59
"Union County, AR",2001.0,34.0,75.7,61.6,1.0,0.0,0.0,0.0,102,56
"Union County, AR",2002.0,37.0,82.6,68.6,1.0,0.0,0.0,0.0,125,54
"Union County, AR",2003.0,38.0,85.8,72.1,1.0,0.0,0.0,0.0,82,54
"Union County, AR",2004.0,35.0,80.0,64.0,1.0,0.0,0.0,0.0,87,54
"Union County, AR",2005.0,36.0,83.5,66.3,1.0,0.0,0.0,0.0,115,61
"Union County, AR",2006.0,46.0,107.2,87.5,1.0,0.0,0.0,0.0,84,54
"Union County, AR",2007.0,41.0,97.0,78.5,1.0,0.0,0.0,0.0,100,56
"Washington County, AR",1999.0,77.0,49.8,60.7,1.0,0.0,0.0,0.0,91,58
"Washington County, AR",2000.0,78.0,49.5,61.1,1.0,0.0,0.0,0.0,98,56
"Washington County, AR",2001.0,84.0,51.5,64.4,1.0,0.0,0.0,0.0,85,55
"Washington County, AR",2002.0,100.0,59.9,75.6,1.0,0.0,0.0,0.0,90,54
"Washington County, AR",2003.0,86.0,50.2,64.1,1.0,0.0,0.0,0.0,87,52
"Washington County, AR",2004.0,71.0,40.1,49.6,1.0,0.0,0.0,0.0,77,51
"Washington County, AR",2006.0,94.0,49.4,63.8,0.0,0.0,0.0,0.0,54,30
"Washington County, AR",2007.0,95.0,48.8,61.1,0.0,0.0,0.0,0.0,115,35
"White County, AR",2000.0,54.0,80.4,74.4,1.0,0.0,0.0,0.0,85,61
"White County, AR",2001.0,64.0,93.7,88.7,1.0,0.0,0.0,0.0,91,56
"White County, AR",2002.0,59.0,85.8,81.0,1.0,0.0,0.0,0.0,90,55
"White County, AR",2003.0,51.0,73.5,68.7,1.0,0.0,0.0,0.0,82,55
"White County, AR",2004.0,43.0,61.1,57.3,1.0,0.0,0.0,0.0,96,55
"White County, AR",2005.0,71.0,99.5,91.2,1.0,0.0,0.0,0.0,131,58
"White County, AR",2006.0,55.0,75.6,68.7,1.0,0.0,0.0,0.0,96,55
"White County, AR",2007.0,64.0,87.0,78.5,1.0,0.0,0.0,0.0,100,54
"Alameda County, CA",1999.0,614.0,43.0,51.0,0.1835616438356164,0.0136986301369863,0.0054794520547945,0.0,212,42
"Alameda County, CA",2000.0,632.0,43.8,51.8,0.2049180327868852,0.0054644808743169,0.0027322404371584,0.0,209,41
"Alameda County, CA",2001.0,639.0,43.5,51.8,0.2082191780821917,0.0164383561643835,0.0,0.0,187,41
"Alameda County, CA",2002.0,577.0,39.5,46.2,0.2082191780821917,0.0164383561643835,0.0027397260273972,0.0,201,42
"Alameda County, CA",2003.0,578.0,39.7,45.8,0.1726027397260274,0.0082191780821917,0.0,0.0,172,40
"Alameda County, CA",2004.0,529.0,36.6,41.5,0.7213114754098361,0.0,0.0,0.0,136,52
"Alameda County, CA",2005.0,550.0,38.2,42.4,0.589041095890411,0.0054794520547945,0.0,0.0,161,51
"Alameda County, CA",2006.0,523.0,36.2,40.1,0.6465753424657534,0.0136986301369863,0.0,0.0,190,53
"Alameda County, CA",2007.0,480.0,33.0,36.1,0.4794520547945205,0.0027397260273972,0.0,0.0,164,42
"Amador County, CA",1999.0,21.0,60.2,44.7,0.0,0.0273972602739726,0.0027397260273972,0.0,202,45
"Amador County, CA",2000.0,26.0,74.1,52.7,0.0,0.0300546448087431,0.0,0.0,192,44
"Amador County, CA",2001.0,27.0,75.6,52.5,0.0,0.0027397260273972,0.0,0.0,154,40
"Amador County, CA",2002.0,35.0,95.7,66.4,0.0,0.0138888888888888,0.0,0.0,166,42
"Amador County, CA",2003.0,34.0,91.9,62.4,0.0,0.0,0.0,0.0,150,41
"Amador County, CA",2004.0,18.0,,,0.0,0.0054644808743169,0.0,0.0,156,41
"Amador County, CA",2005.0,27.0,71.0,47.2,0.0,0.010958904109589,0.0,0.0,179,38
"Amador County, CA",2006.0,32.0,83.4,56.4,0.0,0.0082417582417582,0.0,0.0,185,37
"Amador County, CA",2007.0,24.0,61.9,39.7,0.0,0.0,0.0,0.0,122,38
"Butte County, CA",1999.0,163.0,81.0,69.7,0.084931506849315,0.0191780821917808,0.0,0.0,187,44
"Butte County, CA",2000.0,140.0,68.9,58.7,0.0886426592797784,0.0193905817174515,0.0,0.0,181,45
"Butte County, CA",2001.0,151.0,73.2,61.8,0.4136986301369863,0.021917808219178,0.0,0.0,159,61
"Butte County, CA",2002.0,159.0,76.0,64.5,0.4465753424657534,0.0438356164383561,0.0,0.0,190,67
"Butte County, CA",2003.0,126.0,59.6,50.8,0.5068493150684932,0.021917808219178,0.0,0.0,164,61
"Butte County, CA",2004.0,151.0,70.9,60.0,0.3114754098360656,0.0081967213114754,0.0,0.0,172,55
"Butte County, CA",2005.0,123.0,57.3,47.9,0.2493150684931507,0.0027397260273972,0.0,0.0,162,49
"Butte County, CA",2006.0,146.0,67.3,56.7,0.3452054794520548,0.0246575342465753,0.0,0.0,172,60
"Butte County, CA",2007.0,162.0,74.5,62.0,0.3232876712328767,0.0054794520547945,0.0,0.0,174,52
"Calaveras County, CA",1999.0,50.0,125.0,88.9,0.0547945205479452,0.0410958904109589,0.0027397260273972,0.0,201,50
"Calaveras County, CA",2000.0,30.0,74.0,52.8,0.0851648351648351,0.0384615384615384,0.0,0.0,200,39
"Calaveras County, CA",2001.0,27.0,65.4,47.2,0.0657534246575342,0.010958904109589,0.0,0.0,161,44
"Calaveras County, CA",2002.0,37.0,87.3,58.5,0.0575342465753424,0.0301369863013698,0.0027397260273972,0.0,203,48
"Calaveras County, CA",2003.0,30.0,68.6,44.7,0.0602739726027397,0.0438356164383561,0.0,0.0,179,46
"Calaveras County, CA",2004.0,30.0,67.4,46.9,0.0550964187327823,0.0110192837465564,0.0,0.0,156,45
"Calaveras County, CA",2005.0,33.0,72.9,50.4,0.0493150684931506,0.0164383561643835,0.0,0.0,182,44
"Calaveras County, CA",2006.0,31.0,67.3,49.0,0.0714285714285714,0.0302197802197802,0.0027472527472527,0.0,201,43
"Calaveras County, CA",2007.0,27.0,58.4,38.1,0.0501392757660167,0.0,0.0,0.0,143,43
"Colusa County, CA",1999.0,15.0,,,0.1013698630136986,0.0,0.0,0.0,150,44
"Colusa County, CA",2000.0,10.0,,,0.1232876712328767,0.0,0.0,0.0,105,37
"Colusa County, CA",2004.0,10.0,,,0.2794520547945205,0.0,0.0,0.0,123,41
"Colusa County, CA",2005.0,13.0,,,0.7123287671232876,0.0,0.0,0.0,130,52
"Contra Costa County, CA",1999.0,420.0,44.8,48.2,0.2082191780821917,0.0164383561643835,0.0054794520547945,0.0,218,43
"Contra Costa County, CA",2000.0,399.0,42.1,45.1,0.4207650273224044,0.0027322404371584,0.0,0.0,172,47
"Contra Costa County, CA",2001.0,422.0,43.5,45.9,0.3726027397260274,0.0164383561643835,0.0,0.0,192,46
"Contra Costa County, CA",2002.0,460.0,46.9,49.3,0.3726027397260274,0.0301369863013698,0.0,0.0,177,47
"Contra Costa County, CA",2003.0,433.0,43.8,45.6,0.3452054794520548,0.0,0.0,0.0,150,45
"Contra Costa County, CA",2004.0,429.0,43.2,44.4,0.3251366120218579,0.0027322404371584,0.0,0.0,164,41
"Contra Costa County, CA",2005.0,416.0,41.6,42.7,0.3260273972602739,0.0,0.0,0.0,134,41
"Contra Costa County, CA",2006.0,397.0,39.7,39.8,0.3150684931506849,0.010958904109589,0.0,0.0,169,44
"Contra Costa County, CA",2007.0,408.0,40.4,40.5,0.3260273972602739,0.0,0.0,0.0,136,42
"Del Norte County, CA",1999.0,19.0,,,0.6808510638297872,0.0070921985815602,0.0,0.0,167,17
"Del Norte County, CA",2000.0,18.0,,,0.6716417910447762,0.0,0.0,0.0,59,18
"Del Norte County, CA",2001.0,18.0,,,0.76,0.0,0.0,0.0,56,17
"Del Norte County, CA",2002.0,22.0,80.3,78.1,0.775,0.0,0.0,0.0,57,20
"Del Norte County, CA",2003.0,21.0,76.1,72.5,0.668918918918919,0.0,0.0,0.0,53,14
"Del Norte County, CA",2004.0,20.0,71.6,70.8,0.6918238993710691,0.0,0.0,0.0,53,15
"Del Norte County, CA",2005.0,21.0,74.3,70.1,0.8931297709923665,0.0,0.0,0.0,53,16
"Del Norte County, CA",2006.0,25.0,88.6,83.2,0.8467741935483871,0.0,0.0,0.0,79,16
"Del Norte County, CA",2007.0,18.0,,,0.8434782608695652,0.0,0.0,0.0,56,16
"El Dorado County, CA",1999.0,82.0,53.1,51.9,0.0301369863013698,0.0958904109589041,0.010958904109589,0.0,214,58
"El Dorado County, CA",2000.0,77.0,49.3,49.1,0.0464480874316939,0.0792349726775956,0.0054644808743169,0.0,208,51
"El Dorado County, CA",2001.0,89.0,55.2,53.9,0.0383561643835616,0.0821917808219178,0.0082191780821917,0.0,204,60
"El Dorado County, CA",2002.0,87.0,52.7,50.3,0.0328767123287671,0.084931506849315,0.0246575342465753,0.0,234,55
"El Dorado County, CA",2003.0,79.0,46.9,44.6,0.0301369863013698,0.0630136986301369,0.010958904109589,0.0,218,55
"El Dorado County, CA",2004.0,75.0,43.7,40.5,0.0191256830601092,0.0218579234972677,0.0,0.0,192,51
"El Dorado County, CA",2005.0,84.0,48.0,45.2,0.0,0.0630136986301369,0.0,0.0,197,43
"El Dorado County, CA",2006.0,87.0,49.2,47.2,0.0,0.073972602739726,0.0054794520547945,0.0,210,43
"El Dorado County, CA",2007.0,80.0,45.0,41.4,0.0082191780821917,0.0191780821917808,0.0027397260273972,0.0,201,44
"Fresno County, CA",1999.0,322.0,40.8,51.4,0.2712328767123287,0.2767123287671232,0.0301369863013698,0.0,219,108
"Fresno County, CA",2000.0,279.0,34.9,44.1,0.3087431693989071,0.2377049180327868,0.0519125683060109,0.0,235,112
"Fresno County, CA",2001.0,274.0,33.7,42.3,0.3232876712328767,0.2493150684931507,0.0575342465753424,0.0,263,119
"Fresno County, CA",2002.0,299.0,36.0,45.2,0.3315068493150685,0.2602739726027397,0.0602739726027397,0.0,228,126
"Fresno County, CA",2003.0,291.0,34.3,42.8,0.3534246575342465,0.2383561643835616,0.0328767123287671,0.0,212,107
"Fresno County, CA",2004.0,302.0,35.1,43.5,0.3852459016393442,0.0683060109289617,0.0,0.0,195,87
"Fresno County, CA",2005.0,321.0,36.8,45.4,0.4164383561643835,0.1178082191780822,0.0054794520547945,0.0,206,74
"Fresno County, CA",2006.0,296.0,33.5,41.1,0.4657534246575342,0.1287671232876712,0.0054794520547945,0.0,208,82
"Fresno County, CA",2007.0,274.0,30.6,37.4,0.6657534246575343,0.1178082191780822,0.0,0.0,192,88
"Glenn County, CA",1999.0,15.0,,,0.0,0.0027397260273972,0.0,0.0,169,44
"Glenn County, CA",2000.0,25.0,94.5,94.0,0.0,0.0,0.0,0.0,126,40
"Glenn County, CA",2001.0,20.0,75.6,74.4,0.0,0.0,0.0,0.0,147,43
"Glenn County, CA",2002.0,18.0,,,0.0,0.0,0.0,0.0,122,43
"Glenn County, CA",2004.0,14.0,,,0.0,0.0,0.0,0.0,100,37
"Glenn County, CA",2005.0,11.0,,,0.0,0.0,0.0,0.0,100,37
"Glenn County, CA",2006.0,16.0,,,0.2362637362637362,0.0027472527472527,0.0,0.0,153,42
